cha_id,cha_lib,cha_long,mf1_hd,mf1_debit,mf1_taux,mf1_vit,tc1_temps,couleur_tp,etat_trafic,geo_shape,geo_point_2d
135,Martyrs I1,343,2021-10-13T17:54:00+00:00,180,2.0,19,65,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.544866641372251, 47.203192149274436], [-1.542995792068997, 47.200379317118795]]}","47.2017857332, -1.54393121672"
788,St Mihiel,64,2021-10-13T17:54:00+00:00,-1,-1.0,-1,-1,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.55259236272771, 47.22297900236245], [-1.551756501643301, 47.22306499028241]]}","47.2230219963, -1.55217443219"
467,Vincent I3,178,2021-10-13T17:54:00+00:00,60,0.8,7,91,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576751218495059, 47.247734565653], [-1.577663729764463, 47.248463061256885], [-1.578360167150235, 47.24890995828429]]}","47.2483425637, -1.57754113418"
5050,Einstein I4,310,2021-10-13T17:54:00+00:00,240,1.6,23,48,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560581906792168, 47.26050679533682], [-1.559857740414767, 47.26030321910686], [-1.558646831034919, 47.25982612293445], [-1.557932916082001, 47.259700611035534], [-1.557696931986072, 47.25966524084372], [-1.556758020800358, 47.25971757713062]]}","47.2599624658, -1.558692135"
5348,Leclerc,247,2021-10-13T17:54:00+00:00,0,0.0,15,61,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.55182406169934, 47.2179724537457], [-1.550627104733644, 47.2181108626679], [-1.549703386850608, 47.218612552886775], [-1.549206139166828, 47.21910604752336]]}","47.2183491794, -1.55042902134"
758,Cardiff I2,402,2021-10-13T17:54:00+00:00,600,7.0,19,77,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.58334810267516, 47.198715110333424], [-1.581613471947677, 47.19911258718688], [-1.580952218712576, 47.19926200017881], [-1.58005406609926, 47.19954638784412], [-1.578467421698328, 47.20012555852092]]}","47.199347134, -1.58088624959"
5788,St Mihiel,71,2021-10-13T17:54:00+00:00,120,1.2,23,11,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.552572596171036, 47.22283211077156], [-1.551639980688298, 47.222899693379176]]}","47.2228659021, -1.55210628843"
92,Mollet I4,119,2021-10-13T17:54:00+00:00,480,5.0,21,20,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555749141638943, 47.24373802145257], [-1.55574040851005, 47.24380538806388], [-1.555713818321665, 47.244147835884824], [-1.555583293430335, 47.24464444571367], [-1.555538756312135, 47.24480279387141]]}","47.2442743744, -1.55566610798"
5048,Liberte I3,363,2021-10-13T17:54:00+00:00,480,5.8,19,69,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.588369260060424, 47.20165947581812], [-1.588796680447516, 47.19987002971404], [-1.588004392220892, 47.19852148893727]]}","47.2000438033, -1.58849914222"
94,Michelet I4,209,2021-10-13T17:54:00+00:00,120,2.0,19,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555996305018299, 47.23096021219948], [-1.556016888016838, 47.23284578961089]]}","47.2319030009, -1.55600659652"
40,Orrion P,499,2021-10-13T17:54:00+00:00,420,5.8,19,93,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562284800789457, 47.234354109511955], [-1.558658121485296, 47.2334809490466], [-1.557830432153073, 47.233286028426214], [-1.557377892788175, 47.23320844686883], [-1.556963033889467, 47.23316983412657], [-1.556422524128403, 47.23313236775156], [-1.555973558162691, 47.23314546532045]]}","47.2336336427, -1.55914496341"
5135,Martyrs P4,329,2021-10-13T17:54:00+00:00,480,14.5,10,114,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.545350371548815, 47.20311909793129], [-1.543480288737416, 47.200442455071176]]}","47.2017807765, -1.54441533014"
166,Paris I5b,294,2021-10-13T17:54:00+00:00,360,1.2,24,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.51471383877631, 47.25324383657981], [-1.511751965253009, 47.254959610194696]]}","47.2541017234, -1.51323290201"
372,Poilus P2,433,2021-10-13T17:54:00+00:00,780,13.7,16,98,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529952307586765, 47.23196675453759], [-1.531417315958727, 47.23301653822869], [-1.5317275565544, 47.233221786997525], [-1.532244075140122, 47.233493374446134], [-1.532512095715295, 47.23361748925873], [-1.53287232281265, 47.233717871238994], [-1.534603908145109, 47.23405390681236]]}","47.2332529612, -1.53217311975"
30,Morice I3,462,2021-10-13T17:54:00+00:00,480,4.5,21,78,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.543286163067425, 47.210336446289], [-1.548386443829848, 47.20871480598831], [-1.548819672711368, 47.20857121285964]]}","47.2094562715, -1.54605371075"
230,Petit Port I,249,2021-10-13T17:54:00+00:00,720,13.7,16,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555893423348164, 47.24347208650231], [-1.555813022046221, 47.24322095985224], [-1.555962232756035, 47.24123265991525]]}","47.2423575918, -1.55588360895"
80,Schuman I1,363,2021-10-13T17:54:00+00:00,840,15.0,17,76,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576638340277173, 47.24695829055281], [-1.576568161391125, 47.246827558935806], [-1.576405659046847, 47.24657407030436], [-1.57569672195222, 47.24554147556859], [-1.574589911856298, 47.2439992082256]]}","47.245467157, -1.57563169513"
27,Morice I1,303,2021-10-13T17:54:00+00:00,540,12.0,13,87,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.554052894152744, 47.209032328009535], [-1.558015015332558, 47.20946188356169]]}","47.2092471058, -1.55603395474"
49,Cassin,273,2021-10-13T17:54:00+00:00,240,4.5,17,58,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.579289440350675, 47.2635229166757], [-1.580751827531857, 47.26312551388383], [-1.581205370785367, 47.26296461346863], [-1.582525090873567, 47.26244098372307]]}","47.2630266477, -1.58092214405"
5497,Lauriol P1,228,2021-10-13T17:54:00+00:00,240,2.9,18,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562314665505809, 47.236405510177455], [-1.562284800789457, 47.234354109511955]]}","47.2353798098, -1.56229973315"
5030,Morice P1,475,2021-10-13T17:54:00+00:00,480,4.1,23,75,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.543356031760253, 47.21058999897942], [-1.549063196465995, 47.20881787521889]]}","47.2097039371, -1.54620961411"
5049,Cassin,262,2021-10-13T17:54:00+00:00,660,8.7,19,50,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.579224626221631, 47.263258891402145], [-1.580594847821389, 47.262886288909634], [-1.581039694841976, 47.26273084384414], [-1.582336351325921, 47.26222347774012]]}","47.2627822122, -1.58079404764"
271,Felibien I3,229,2021-10-13T17:54:00+00:00,180,2.0,21,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.56617789573542, 47.220803836222146], [-1.569208747553525, 47.22077082276761]]}","47.2207873295, -1.56769332164"
5040,Orrion I2,189,2021-10-13T17:54:00+00:00,1320,21.2,19,35,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.558451281811343, 47.23315773685912], [-1.557643480383122, 47.232944601142755], [-1.556876036599427, 47.2328487628487], [-1.556016888016838, 47.23284578961089]]}","47.2329317785, -1.55724325515"
164,Renards I2,275,2021-10-13T17:54:00+00:00,60,0.4,6,172,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566257450116838, 47.258941452690976], [-1.565904180824139, 47.25864900360319], [-1.565711543180883, 47.25785788202321], [-1.565411567982594, 47.25657199583196]]}","47.257820481, -1.56573072131"
232,Nations Unies I,223,2021-10-13T17:54:00+00:00,540,11.6,14,57,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560178517469591, 47.21003985691521], [-1.558556060481847, 47.21077885558047], [-1.558030068478444, 47.21135385338357]]}","47.2106091873, -1.55904055534"
5012,Rennes P6,479,2021-10-13T17:54:00+00:00,780,3.3,22,78,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.582519724852095, 47.262429815319884], [-1.586245442679526, 47.26592095388551]]}","47.2641753846, -1.58438258377"
5038,Belges I1,462,2021-10-13T17:54:00+00:00,480,5.8,20,84,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.546581432903329, 47.23537944545197], [-1.54059018132252, 47.23458947727883]]}","47.2349844614, -1.54358580711"
76,Meusnier Querlon I1,413,2021-10-13T17:54:00+00:00,180,2.5,22,69,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.574586240416653, 47.22888835931192], [-1.571938871835359, 47.22563999630847]]}","47.2272641778, -1.57326255613"
5179,Ste Luce P5,112,2021-10-13T17:54:00+00:00,240,3.3,15,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.51593381592337, 47.237366292554086], [-1.514760741442517, 47.23799054561005]]}","47.2376784191, -1.51534727868"
5242,Belges I2,192,2021-10-13T17:54:00+00:00,420,3.7,20,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537813551322665, 47.23419475765779], [-1.540306053870381, 47.234536089092835]]}","47.2343654234, -1.5390598026"
5755,Hauts Paves P1,130,2021-10-13T17:54:00+00:00,60,0.8,17,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.567295963869024, 47.226360758374526], [-1.566113039547189, 47.22551030037415]]}","47.2259355294, -1.56670450171"
115,Ste Luce I9,201,2021-10-13T17:54:00+00:00,840,13.7,18,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.516569824158027, 47.23725733004753], [-1.51828474574903, 47.23586994322257]]}","47.2365636366, -1.51742728495"
5006,Bellamy P3,193,2021-10-13T17:54:00+00:00,420,3.7,22,32,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.557802126534498, 47.225178473693525], [-1.556506990719471, 47.22367853393893]]}","47.2244285038, -1.55715455863"
775,Hauts Paves I2,178,2021-10-13T17:54:00+00:00,180,2.0,16,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.56913163252094, 47.227292277282466], [-1.567616405735202, 47.226060976107775]]}","47.2266766267, -1.56837401913"
5194,Renards P4,665,2021-10-13T17:54:00+00:00,60,1.2,25,95,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.573402472886496, 47.26184770674259], [-1.570074702163776, 47.26179537095866], [-1.567595188368883, 47.25976398357002], [-1.566258554212293, 47.25918493796918]]}","47.260975696, -1.5696965486"
5808,Tribunes P4,325,2021-10-13T17:54:00+00:00,300,3.7,19,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.567756437298283, 47.250226036851515], [-1.566979104015491, 47.24802659016066], [-1.566631108937208, 47.24757712034664], [-1.566492933503605, 47.247448685151845]]}","47.2487841484, -1.56721506338"
5396,Hauts Paves P3,247,2021-10-13T17:54:00+00:00,120,1.2,20,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571229879580827, 47.229619267319194], [-1.569268396564256, 47.22783763904637]]}","47.2287284532, -1.57024913807"
38,Belges P3,405,2021-10-13T17:54:00+00:00,780,11.2,18,82,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.545949418211386, 47.235605043045226], [-1.540707364709534, 47.234847630188625]]}","47.2352263366, -1.54332839146"
5543,Pont Léopold L1,294,2021-10-13T17:54:00+00:00,240,2.0,23,46,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.525947034520819, 47.20681421567959], [-1.523068999074135, 47.205033699403025]]}","47.2059239575, -1.5245080168"
5071,Vannes P1,307,2021-10-13T17:54:00+00:00,300,4.5,17,64,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.579512418161685, 47.23435214004476], [-1.57612717601286, 47.23282844908263]]}","47.2335902946, -1.57781979709"
117,Dalby P1,267,2021-10-13T17:54:00+00:00,240,2.9,18,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.525724634808872, 47.228528964545106], [-1.527523017132891, 47.227234585735594], [-1.528000944322538, 47.22670056838595]]}","47.2276583546, -1.52690197924"
5073,Boulay Paty P1,185,2021-10-13T17:54:00+00:00,360,3.7,21,32,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.575237877125814, 47.23083922161971], [-1.574342553413675, 47.22928461867832]]}","47.2300619201, -1.57479021527"
100062,Grootaers,217,2021-10-13T17:54:00+00:00,480,6.2,18,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.583611500807188, 47.24087508248736], [-1.58406382647328, 47.239953585000194], [-1.585441236402112, 47.23800348759172]]}","47.239410251, -1.58447744953"
111,Buat P1,147,2021-10-13T17:54:00+00:00,180,1.6,20,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.536406686689364, 47.232715904824985], [-1.535630538673802, 47.23350349474336], [-1.535362425572599, 47.23383856943269]]}","47.2332666413, -1.53587263146"
759,Herriot I,170,2021-10-13T17:54:00+00:00,60,2.0,11,58,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560122507998843, 47.21896034104018], [-1.558588624761489, 47.21784100742869]]}","47.2184006742, -1.55935556638"
711,Vannes I8,320,2021-10-13T17:54:00+00:00,420,9.5,16,71,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.582270101540026, 47.2352686493068], [-1.583015893620234, 47.23574995406542], [-1.584224701862445, 47.2365952449631], [-1.585253114232751, 47.23731457874678]]}","47.2362812506, -1.58376857304"
75,Pitre Chevallier P2,202,2021-10-13T17:54:00+00:00,240,2.0,20,37,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549438025064156, 47.22438350099461], [-1.547488232707404, 47.22562865663117]]}","47.2250060788, -1.54846312889"
5072,Jean 23 P1,327,2021-10-13T17:54:00+00:00,120,1.6,17,68,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.574373363261378, 47.23202633719412], [-1.573665297471056, 47.23164482582297], [-1.573409292578093, 47.23147912050068], [-1.57320836596667, 47.23132083350451], [-1.572763986526925, 47.23098196738729], [-1.572347276656677, 47.23060707718643], [-1.571470053734477, 47.229858777854005]]}","47.2310084469, -1.572875614"
5232,Nations Unies P,238,2021-10-13T17:54:00+00:00,480,7.5,17,49,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.560713643387498, 47.21011050067496], [-1.55898763926808, 47.21086229477024], [-1.558369783251375, 47.211485802871664]]}","47.2107050645, -1.5594779783"
5036,Poilus I2,499,2021-10-13T17:54:00+00:00,540,11.2,16,110,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.5302480586861, 47.231804118594205], [-1.526719406770724, 47.229236503055695], [-1.525724634808872, 47.228528964545106]]}","47.23016236, -1.52798935503"
774,Jean 23 I1,139,2021-10-13T17:54:00+00:00,120,2.5,18,28,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576125214653217, 47.23251172524206], [-1.574608401821966, 47.23180166568522]]}","47.2321566955, -1.57536680824"
37,Belges P1,198,2021-10-13T17:54:00+00:00,480,7.5,18,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.535169527323707, 47.23406173967441], [-1.537727769579101, 47.23445354320616]]}","47.2342576414, -1.53644864845"
36,Poilus P1,493,2021-10-13T17:54:00+00:00,300,3.3,20,87,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529952307586765, 47.23196675453759], [-1.527647338467749, 47.23033941306886], [-1.5254470955543, 47.22875495426952]]}","47.2303661214, -1.52769594597"
70,Vannes I7,295,2021-10-13T17:54:00+00:00,540,23.3,10,107,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.585520884299202, 47.23763980317263], [-1.588645468135663, 47.239237120242834]]}","47.2384384617, -1.58708317622"
44,Anglais P4,283,2021-10-13T17:54:00+00:00,540,8.3,17,61,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.583831577202186, 47.224081392570376], [-1.582466643785021, 47.22645577301568]]}","47.2252685828, -1.58314911049"
5035,Doulon I1,175,2021-10-13T17:54:00+00:00,180,1.6,21,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.525438745333887, 47.22834558603166], [-1.523853002987005, 47.22719349541967]]}","47.2277695407, -1.52464587416"
5021,Michel I,171,2021-10-13T17:54:00+00:00,780,10.4,15,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.557968056651692, 47.20969048570674], [-1.560178517469591, 47.21003985691521]]}","47.2098651713, -1.55907328706"
5223,Coubertin P1,449,2021-10-13T17:54:00+00:00,300,6.2,29,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.58683867189901, 47.228900195026085], [-1.58617808422604, 47.22844387756627], [-1.585776938490863, 47.22807572664535], [-1.585517903240419, 47.22774504670721], [-1.58503307853628, 47.227144468058775], [-1.58434711998178, 47.226940787424056], [-1.583640996129885, 47.22673056545729], [-1.583016751231295, 47.226686786056284], [-1.582406186787412, 47.226602294190194]]}","47.2274322148, -1.5847723622"
5116,Ste Luce P2,422,2021-10-13T17:54:00+00:00,480,6.2,20,76,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.523736960226688, 47.22965733115552], [-1.52233376096501, 47.230783637039615], [-1.520777575172465, 47.232856094425856]]}","47.2311644807, -1.52216200763"
5325,Madeleine P2,181,2021-10-13T17:54:00+00:00,180,3.7,17,38,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54965200254421, 47.20958637430353], [-1.55090220086882, 47.210975420552636]]}","47.2102808974, -1.55027710171"
177,Pageot P1,501,2021-10-13T17:54:00+00:00,180,2.5,13,139,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.582015863637041, 47.226381324547226], [-1.581505105277995, 47.22627382878604], [-1.580545039664489, 47.22590505359012], [-1.579583932279468, 47.225521859677485], [-1.578910293825442, 47.22511341424851], [-1.578201241164415, 47.224676243128734], [-1.576284247072263, 47.2242491267181]]}","47.2252688723, -1.57916180435"
5145,Americains I1,196,2021-10-13T17:54:00+00:00,120,1.6,15,46,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.573352862417734, 47.23346329308237], [-1.575610505957371, 47.232599363362546]]}","47.2330313282, -1.57448168419"
5054,Stalingrad I3,339,2021-10-13T17:54:00+00:00,360,5.0,18,66,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.533320715152604, 47.219480628437], [-1.533709502315442, 47.219411851715], [-1.534145293440965, 47.2193229213367], [-1.534480062212021, 47.2192611155663], [-1.537635446459082, 47.218664945892684]]}","47.2190729372, -1.53547807868"
785,Verne I6,134,2021-10-13T17:54:00+00:00,480,6.2,14,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.53264118085135, 47.237077115560254], [-1.533524089992741, 47.23602593670657]]}","47.2365515261, -1.53308263542"
5770,Felibien P1,137,2021-10-13T17:54:00+00:00,300,5.0,16,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.564096662224651, 47.22099801738485], [-1.562277809499273, 47.22102035194979]]}","47.2210091847, -1.56318723586"
54,Stalingrad P2,291,2021-10-13T17:54:00+00:00,240,4.1,17,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.534012300097771, 47.21951518792973], [-1.537721570225689, 47.21880857614742]]}","47.219161882, -1.53586693516"
138,Blanc I,188,2021-10-13T17:54:00+00:00,780,12.9,18,37,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.553947804452959, 47.20737867095288], [-1.553546248757976, 47.205708194443616]]}","47.2065434327, -1.55374702661"
5160,Anglais I6,196,2021-10-13T17:54:00+00:00,360,3.7,18,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.574222800046577, 47.22903483673576], [-1.571703563336003, 47.22946802995863]]}","47.2292514333, -1.57296318169"
5202,Hugo P2,183,2021-10-13T17:54:00+00:00,420,5.8,19,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.550792145159952, 47.20366618513175], [-1.548828122958613, 47.202702618719215]]}","47.2031844019, -1.54981013406"
148,Hugo I4,221,2021-10-13T17:54:00+00:00,540,48.3,9,89,6,Bloqué,"{""type"": ""LineString"", ""coordinates"": [[-1.553240380376254, 47.20529132128508], [-1.550869070006518, 47.204120713821744]]}","47.2047060176, -1.55205472519"
43,Anglais P2,485,2021-10-13T17:54:00+00:00,480,5.4,18,96,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.580837532507447, 47.22793413822002], [-1.580122045597529, 47.22813387523389], [-1.574693744983391, 47.22917776842029]]}","47.2285821589, -1.57777180527"
5213,Gache I3,152,2021-10-13T17:54:00+00:00,60,1.2,18,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.540741339322753, 47.206541224286326], [-1.538754686893046, 47.20674839710815]]}","47.2066448107, -1.53974801311"
5022,Churchill,489,2021-10-13T17:54:00+00:00,180,2.9,16,112,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.608963548417696, 47.21111215757414], [-1.609474098658424, 47.21049925657815], [-1.610241522434623, 47.2095710738074], [-1.610415370898576, 47.20936183028917], [-1.610766607917307, 47.208929806035115], [-1.611073378745945, 47.20855193196025], [-1.611166755012492, 47.208442444757814], [-1.61222478635225, 47.20730822330891]]}","47.2091899703, -1.61057121798"
396,Hauts Paves I1,281,2021-10-13T17:54:00+00:00,180,2.0,19,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571683386413983, 47.22948212863897], [-1.569426280939811, 47.22746906429195]]}","47.2284755965, -1.57055483368"
